date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:17	634884/634884	---M--	200	added ('OK')	image/png	etag:%225f5743c4-9b004%22	https://playerzpot.com/desktop_assets/img/Image-44.png	C:/Users/Real11/Desktop/test/playerzpot.com/desktop_assets/img/Image-44.png	(from https://playerzpot.com/)
16:03:18	37980/37980	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:17%20GMT	https://playerzpot.com/cricket-world-cup-2019-matches/England-Vs-Bangladesh	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-matches/England-Vs-Bangladesh.html	(from https://playerzpot.com/)
16:03:18	38240/38240	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:17%20GMT	https://playerzpot.com/cricket-world-cup-2019-matches/South-Africa-Vs-West-Indies	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-matches/South-Africa-Vs-West-Indies.html	(from https://playerzpot.com/)
16:03:18	38389/38389	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:17%20GMT	https://playerzpot.com/cricket-world-cup-2019-matches/Sri-Lanka-Vs-Australia	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-matches/Sri-Lanka-Vs-Australia.html	(from https://playerzpot.com/)
16:03:18	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Feb%202021%2010:33:17%20GMT	https://playerzpot.com/cricket-world-cup-2019-matches	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-matches	(from https://playerzpot.com/)
16:03:20	69547/69547	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:18%20GMT	https://playerzpot.com/cricket-world-cup-2019-teams/india	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-teams/india.html	(from https://playerzpot.com/)
16:03:20	110070/110070	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:18%20GMT	https://playerzpot.com/cricket-world-cup-2019-matches/	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-matches/index.html	(from https://playerzpot.com/)
16:03:20	2899747/2899747	---M--	200	added ('OK')	image/png	etag:%225f5743c4-2c3f23%22	https://playerzpot.com/desktop_assets/img/bhuvi-k.png	C:/Users/Real11/Desktop/test/playerzpot.com/desktop_assets/img/bhuvi-k.png	(from https://playerzpot.com/)
16:03:20	2594544/2594544	---M--	200	added ('OK')	image/png	etag:%225f5743c4-2796f0%22	https://playerzpot.com/desktop_assets/img/smriti-m.png	C:/Users/Real11/Desktop/test/playerzpot.com/desktop_assets/img/smriti-m.png	(from https://playerzpot.com/)
16:03:20	71097/71097	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:19%20GMT	https://playerzpot.com/cricket-world-cup-2019-teams/australia	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-teams/australia.html	(from https://playerzpot.com/)
16:03:26	71719/71719	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:20%20GMT	https://playerzpot.com/cricket-world-cup-2019-teams/england	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-teams/england.html	(from https://playerzpot.com/)
16:03:26	69919/69919	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:25%20GMT	https://playerzpot.com/cricket-world-cup-2019-teams/newzeland	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-teams/newzeland.html	(from https://playerzpot.com/)
16:03:26	46570/46570	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:25%20GMT	https://playerzpot.com/pkl-teams-2019/mumbai	C:/Users/Real11/Desktop/test/playerzpot.com/pkl-teams-2019/mumbai.html	(from https://playerzpot.com/)
16:03:27	47781/47781	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:26%20GMT	https://playerzpot.com/pkl-teams-2019/pune	C:/Users/Real11/Desktop/test/playerzpot.com/pkl-teams-2019/pune.html	(from https://playerzpot.com/)
16:03:27	48145/48145	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:26%20GMT	https://playerzpot.com/cricket-world-cup-2019-teams/	C:/Users/Real11/Desktop/test/playerzpot.com/cricket-world-cup-2019-teams/index.html	(from https://playerzpot.com/)
16:03:27	47710/47710	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:26%20GMT	https://playerzpot.com/pkl-teams-2019/gujarat	C:/Users/Real11/Desktop/test/playerzpot.com/pkl-teams-2019/gujarat.html	(from https://playerzpot.com/)
16:03:27	47412/47412	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:26%20GMT	https://playerzpot.com/pkl-teams-2019/telugu	C:/Users/Real11/Desktop/test/playerzpot.com/pkl-teams-2019/telugu.html	(from https://playerzpot.com/)
16:03:28	43419/43419	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:27%20GMT	https://playerzpot.com/pkl-teams-2019/	C:/Users/Real11/Desktop/test/playerzpot.com/pkl-teams-2019/index.html	(from https://playerzpot.com/)
16:03:28	822/822	---M--	200	added ('OK')	application/javascript	etag:%225e562cd5-336%22	https://playerzpot.com/desktop_assets/js/slick.min.js	C:/Users/Real11/Desktop/test/playerzpot.com/desktop_assets/js/slick.min.js	(from https://playerzpot.com/)
16:03:28	53441/53441	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:27%20GMT	https://playerzpot.com/how-to-win/football	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-win/football.html	(from https://playerzpot.com/how-to-win/cricket)
16:03:28	51849/51849	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:27%20GMT	https://playerzpot.com/how-to-win/kabaddi	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-win/kabaddi.html	(from https://playerzpot.com/how-to-win/cricket)
16:03:29	53120/53120	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:27%20GMT	https://playerzpot.com/how-to-win/hockey	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-win/hockey.html	(from https://playerzpot.com/how-to-win/cricket)
16:03:29	55723/55723	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:28%20GMT	https://playerzpot.com/how-to-win/basketball	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-win/basketball.html	(from https://playerzpot.com/how-to-win/cricket)
16:03:30	90308/90308	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:29%20GMT	https://playerzpot.com/how-to-play/football	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-play/football.html	(from https://playerzpot.com/how-to-play/cricket)
16:03:30	62346/62346	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:29%20GMT	https://playerzpot.com/how-to-play/kabaddi	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-play/kabaddi.html	(from https://playerzpot.com/how-to-play/cricket)
16:03:30	68985/68985	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:29%20GMT	https://playerzpot.com/how-to-play/hockey	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-play/hockey.html	(from https://playerzpot.com/how-to-play/cricket)
16:03:30	57406/57406	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:29%20GMT	https://playerzpot.com/how-to-play/basketball	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-play/basketball.html	(from https://playerzpot.com/how-to-play/cricket)
16:03:35	66676/66676	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:30%20GMT	https://playerzpot.com/how-to-play/baseball	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-play/baseball.html	(from https://playerzpot.com/how-to-play/cricket)
16:03:35	65216/65216	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:34%20GMT	https://playerzpot.com/how-to-play/volleyball	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-play/volleyball.html	(from https://playerzpot.com/how-to-play/cricket)
16:03:36	61835/61835	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:35%20GMT	https://playerzpot.com/how-to-play/handball	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-play/handball.html	(from https://playerzpot.com/how-to-play/cricket)
16:03:37	40906/40906	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:36%20GMT	https://playerzpot.com/how-to-play/games	C:/Users/Real11/Desktop/test/playerzpot.com/how-to-play/games.html	(from https://playerzpot.com/how-to-play/cricket)
16:03:38	771/771	---M--	200	added ('OK')	image/png	etag:%225d19b332-303%22	https://cdn.playerzpot.com//images/gems.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/gems.png	(from https://playerzpot.com/how-to-play/cricket)
16:03:38	907/907	---M--	200	added ('OK')	image/png	etag:%225d19b3ad-38b%22	https://cdn.playerzpot.com//images/star-player-dark-blue.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/star-player-dark-blue.png	(from https://playerzpot.com/how-to-play/cricket)
16:03:38	920/920	---M--	200	added ('OK')	image/png	etag:%225d19b2fa-398%22	https://cdn.playerzpot.com//images/captain-dark-blue.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/captain-dark-blue.png	(from https://playerzpot.com/how-to-play/cricket)
16:03:39	52024/52024	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:38%20GMT	https://playerzpot.com/offers/IFL-Leaderboard	C:/Users/Real11/Desktop/test/playerzpot.com/offers/IFL-Leaderboard.html	(from https://playerzpot.com/offers/)
16:03:39	46437/46437	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:33:38%20GMT	https://playerzpot.com/offers/100-percent-Cashback-on-First-deposit	C:/Users/Real11/Desktop/test/playerzpot.com/offers/100-percent-Cashback-on-First-deposit.html	(from https://playerzpot.com/offers/)
16:03:42	42078/42078	---M--	200	added ('OK')	image/png	etag:%225e5914a1-a45e%22	https://cdn.playerzpot.com/banners/w_1582896289.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/banners/w_1582896289.png	(from https://playerzpot.com/offers/)
16:03:43	21769/21769	---M--	200	added ('OK')	image/png	etag:%225e4154ee-5509%22	https://cdn.playerzpot.com//images/football-dawin.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/football-dawin.png	(from https://playerzpot.com/fantasy-football-app-download)
16:03:44	835/835	---M--	200	added ('OK')	image/png	etag:%225e15a9a2-343%22	https://cdn.playerzpot.com//images/full-star.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/full-star.png	(from https://playerzpot.com/fantasy-football-app-download)
16:03:44	727/727	---M--	200	added ('OK')	image/png	etag:%225e15a9b0-2d7%22	https://cdn.playerzpot.com//images/halfs-star.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/halfs-star.png	(from https://playerzpot.com/fantasy-football-app-download)
16:03:44	79197/79197	---M--	200	added ('OK')	image/png	etag:%225f4df144-1355d%22	https://cdn.playerzpot.com/banners/w_1598943556.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/banners/w_1598943556.png	(from https://playerzpot.com/offers/)
16:03:45	54412/54412	---M--	200	added ('OK')	image/png	etag:%225e31703c-d48c%22	https://cdn.playerzpot.com//images/app-look-one.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-look-one.png	(from https://playerzpot.com/fantasy-football-app-download)
16:03:45	36851/36851	---M--	200	added ('OK')	image/png	etag:%225e317056-8ff3%22	https://cdn.playerzpot.com//images/app-look-two.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-look-two.png	(from https://playerzpot.com/fantasy-football-app-download)
16:03:46	51690/51690	---M--	200	added ('OK')	image/png	etag:%225e317494-c9ea%22	https://cdn.playerzpot.com//images/new-third-step.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/new-third-step.png	(from https://playerzpot.com/fantasy-football-app-download)
16:03:47	61318/61318	---M--	200	added ('OK')	image/png	etag:%225e317095-ef86%22	https://cdn.playerzpot.com//images/app-look-fiv.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-look-fiv.png	(from https://playerzpot.com/fantasy-football-app-download)
16:03:47	17812/17812	---M--	200	added ('OK')	image/png	etag:%225e415522-4594%22	https://cdn.playerzpot.com//images/kabaddi-dawin.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/kabaddi-dawin.png	(from https://playerzpot.com/fantasy-kabaddi-app-download)
16:03:47	20277/20277	---M--	200	added ('OK')	image/png	etag:%225e415511-4f35%22	https://cdn.playerzpot.com//images/hockey-dawin.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/hockey-dawin.png	(from https://playerzpot.com/fantasy-hockey-app-download)
16:03:47	51392/51392	---M--	200	added ('OK')	image/png	etag:%225e31707c-c8c0%22	https://cdn.playerzpot.com//images/app-look-for.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-look-for.png	(from https://playerzpot.com/fantasy-football-app-download)
16:03:48	48906/48906	---M--	200	added ('OK')	image/png	etag:%225e44deed-bf0a%22	https://cdn.playerzpot.com//images/basketball-mascots.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/basketball-mascots.png	(from https://playerzpot.com/fantasy-basketball-app-download)
16:03:50	738179/738179	---M--	200	added ('OK')	image/png	etag:%225fd90156-b4383%22	https://cdn.playerzpot.com/banners/w_1608057174.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/banners/w_1608057174.png	(from https://playerzpot.com/offers/)
16:03:54	24167/24167	---M--	200	added ('OK')	image/png	etag:%225eaff285-5e67%22	https://cdn.playerzpot.com//images/baseball-mascots.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/baseball-mascots.png	(from https://playerzpot.com/fantasy-baseball-app-download)
16:03:54	20980/20980	---M--	200	added ('OK')	image/png	etag:%2260167130-51f4%22	https://cdn.playerzpot.com//images/fantasy-chess.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/fantasy-chess.png	(from https://playerzpot.com/fantasy-chess)
16:03:55	23645/23645	---M--	200	added ('OK')	image/png	etag:%2260167157-5c5d%22	https://cdn.playerzpot.com//images/sheep-fight.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sheep-fight.png	(from https://playerzpot.com/sheep-fight)
16:03:56	39966/39966	---M--	200	added ('OK')	image/jpeg	etag:%225cdea04d-9c1e%22	https://cdn.playerzpot.com/images/wt-2.jpg	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/wt-2.jpg	(from https://playerzpot.com/sports-quizzes)
16:03:56	35125/35125	---M--	200	added ('OK')	image/jpeg	etag:%225cdea072-8935%22	https://cdn.playerzpot.com/images/wt-3.jpg	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/wt-3.jpg	(from https://playerzpot.com/sports-quizzes)
16:03:57	35648/35648	---M--	200	added ('OK')	image/jpeg	etag:%225cdea080-8b40%22	https://cdn.playerzpot.com/images/wt-4.jpg	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/wt-4.jpg	(from https://playerzpot.com/sports-quizzes)
16:03:57	19083/19083	---M--	200	added ('OK')	image/png	etag:%225eb107e6-4a8b%22	https://cdn.playerzpot.com//images/mascot-quiz.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/mascot-quiz.png	(from https://playerzpot.com/sports-quizzes)
16:03:58	18926/18926	---M--	200	added ('OK')	image/png	etag:%225efb32bc-49ee%22	https://cdn.playerzpot.com//images/sports-quiz-one.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-quiz-one.png	(from https://playerzpot.com/sports-quizzes)
16:03:58	18456/18456	---M--	200	added ('OK')	image/png	etag:%225efb338a-4818%22	https://cdn.playerzpot.com//images/sports-quiz-two.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-quiz-two.png	(from https://playerzpot.com/sports-quizzes)
16:03:58	15920/15920	---M--	200	added ('OK')	image/png	etag:%225efb3448-3e30%22	https://cdn.playerzpot.com//images/sports-quiz-three.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-quiz-three.png	(from https://playerzpot.com/sports-quizzes)
16:03:58	19315/19315	---M--	200	added ('OK')	image/png	etag:%225efb3458-4b73%22	https://cdn.playerzpot.com//images/sports-quiz-five.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-quiz-five.png	(from https://playerzpot.com/sports-quizzes)
16:03:59	12344/12344	---M--	200	added ('OK')	image/png	etag:%225efb3475-3038%22	https://cdn.playerzpot.com//images/sports-quiz-six.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-quiz-six.png	(from https://playerzpot.com/sports-quizzes)
16:03:59	1781/1781	---M--	200	added ('OK')	image/png	etag:%225efb320c-6f5%22	https://cdn.playerzpot.com//images/sports-play.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-play.png	(from https://playerzpot.com/sports-quizzes)
16:04:00	1426/1426	---M--	200	added ('OK')	image/png	etag:%225efb31d7-592%22	https://cdn.playerzpot.com//images/sports-earning.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-earning.png	(from https://playerzpot.com/sports-quizzes)
16:04:00	1848/1848	---M--	200	added ('OK')	image/png	etag:%225efb2da8-738%22	https://cdn.playerzpot.com//images/sports-refer.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-refer.png	(from https://playerzpot.com/sports-quizzes)
16:04:00	15280/15280	---M--	200	added ('OK')	image/png	etag:%225e9e9dc2-3bb0%22	https://cdn.playerzpot.com//icons/quiz-center.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/icons/quiz-center.png	(from https://playerzpot.com/sports-quizzes)
16:04:01	2019/2019	---M--	200	added ('OK')	image/png	etag:%225efb3139-7e3%22	https://cdn.playerzpot.com//images/sports-answer.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-answer.png	(from https://playerzpot.com/sports-quizzes)
16:04:01	2090/2090	---M--	200	added ('OK')	image/png	etag:%225efb2f76-82a%22	https://cdn.playerzpot.com//images/sports-quiz.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-quiz.png	(from https://playerzpot.com/sports-quizzes)
16:04:01	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Feb%202021%2010:34:00%20GMT	https://cdn.playerzpot.com//images/sports-earn.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/sports-earn.png	(from https://playerzpot.com/sports-quizzes)
16:04:01	2225/2225	---M--	200	added ('OK')	image/png	etag:%225efb2930-8b1%22	https://cdn.playerzpot.com//images/stepss-one.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/stepss-one.png	(from https://playerzpot.com/sports-quizzes)
16:04:02	2193/2193	---M--	200	added ('OK')	image/png	etag:%225efb2913-891%22	https://cdn.playerzpot.com//images/stepss-two.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/stepss-two.png	(from https://playerzpot.com/sports-quizzes)
16:04:02	2198/2198	---M--	200	added ('OK')	image/png	etag:%225efb2922-896%22	https://cdn.playerzpot.com//images/stepss-three.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/stepss-three.png	(from https://playerzpot.com/sports-quizzes)
16:04:02	2224/2224	---M--	200	added ('OK')	image/png	etag:%225efb293f-8b0%22	https://cdn.playerzpot.com//images/stepss-four.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/stepss-four.png	(from https://playerzpot.com/sports-quizzes)
16:04:03	21925/21925	---M--	200	added ('OK')	image/png	etag:%225f04a497-55a5%22	https://cdn.playerzpot.com//images/snake-mascot-new.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/snake-mascot-new.png	(from https://playerzpot.com/snake-and-ladder-app-download)
16:04:04	19482/19482	---M--	200	added ('OK')	image/png	etag:%225efc5c0d-4c1a%22	https://cdn.playerzpot.com//images/snakeladder-one.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/snakeladder-one.png	(from https://playerzpot.com/snake-and-ladder-app-download)
16:04:05	11144/11144	---M--	200	added ('OK')	image/png	etag:%225efc86e0-2b88%22	https://cdn.playerzpot.com//images/snakeladder-three.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/snakeladder-three.png	(from https://playerzpot.com/snake-and-ladder-app-download)
16:04:06	12524/12524	---M--	200	added ('OK')	image/png	etag:%225efc86f9-30ec%22	https://cdn.playerzpot.com//images/snakeladder-four.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/snakeladder-four.png	(from https://playerzpot.com/snake-and-ladder-app-download)
16:04:07	11912/11912	---M--	200	added ('OK')	image/png	etag:%225efc873c-2e88%22	https://cdn.playerzpot.com//images/snakeladder-six.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/snakeladder-six.html	(from https://playerzpot.com/snake-and-ladder-app-download)
